micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G04-R-LAWS-01-C1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,概念辨識,利用規律湊整與簡化計算；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-R-LAWS-01-M1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,操作建構,利用規律湊整與簡化計算；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-R-LAWS-01-P1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,標準程序,利用規律湊整與簡化計算；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-R-LAWS-01-V1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,表徵轉換,利用規律湊整與簡化計算；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-R-LAWS-01-A1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,情境應用,利用規律湊整與簡化計算；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-R-LAWS-01-R1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,逆向未知,利用規律湊整與簡化計算；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-R-LAWS-01-T1,G04-R-LAWS-01,R-4-2,四則運算,運算規律,交換律與結合律初步,條件變形,利用規律湊整與簡化計算；第二層：加入多步驟、跨表徵、0、餘數、複名數或干擾條件,進階變形,忽略限制條件、中間量或合理性,4,G4適齡,MathAI原創語義分類
G04-N-ROUND-01-C1,G04-N-ROUND-01,N-4-4,概數,四捨五入,取到萬/千/百位概數,概念辨識,依指定數位判斷捨入；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-ROUND-01-M1,G04-N-ROUND-01,N-4-4,概數,四捨五入,取到萬/千/百位概數,操作建構,依指定數位判斷捨入；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-ROUND-01-P1,G04-N-ROUND-01,N-4-4,概數,四捨五入,取到萬/千/百位概數,標準程序,依指定數位判斷捨入；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-ROUND-01-V1,G04-N-ROUND-01,N-4-4,概數,四捨五入,取到萬/千/百位概數,表徵轉換,依指定數位判斷捨入；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-ROUND-01-A1,G04-N-ROUND-01,N-4-4,概數,四捨五入,取到萬/千/百位概數,情境應用,依指定數位判斷捨入；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-EST-01-C1,G04-N-EST-01,N-4-4,概數,估算,用概數估算四則結果,概念辨識,以合理概數快速判斷答案範圍；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-EST-01-M1,G04-N-EST-01,N-4-4,概數,估算,用概數估算四則結果,操作建構,以合理概數快速判斷答案範圍；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-EST-01-P1,G04-N-EST-01,N-4-4,概數,估算,用概數估算四則結果,標準程序,以合理概數快速判斷答案範圍；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-EST-01-V1,G04-N-EST-01,N-4-4,概數,估算,用概數估算四則結果,表徵轉換,以合理概數快速判斷答案範圍；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-EST-01-A1,G04-N-EST-01,N-4-4,概數,估算,用概數估算四則結果,情境應用,以合理概數快速判斷答案範圍；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-EST-01-R1,G04-N-EST-01,N-4-4,概數,估算,用概數估算四則結果,逆向未知,以合理概數快速判斷答案範圍；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-TYPES-01-C1,G04-N-FRAC-TYPES-01,N-4-5,分數,分數類型,真分數假分數帶分數,概念辨識,依分子分母與整數部分辨認；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-TYPES-01-M1,G04-N-FRAC-TYPES-01,N-4-5,分數,分數類型,真分數假分數帶分數,操作建構,依分子分母與整數部分辨認；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-TYPES-01-P1,G04-N-FRAC-TYPES-01,N-4-5,分數,分數類型,真分數假分數帶分數,標準程序,依分子分母與整數部分辨認；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-TYPES-01-V1,G04-N-FRAC-TYPES-01,N-4-5,分數,分數類型,真分數假分數帶分數,表徵轉換,依分子分母與整數部分辨認；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-TYPES-01-A1,G04-N-FRAC-TYPES-01,N-4-5,分數,分數類型,真分數假分數帶分數,情境應用,依分子分母與整數部分辨認；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-CONV-01-C1,G04-N-FRAC-CONV-01,N-4-5,分數,分數類型,假分數帶分數互換,概念辨識,以除法與單位分數合成互換；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-CONV-01-M1,G04-N-FRAC-CONV-01,N-4-5,分數,分數類型,假分數帶分數互換,操作建構,以除法與單位分數合成互換；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-CONV-01-P1,G04-N-FRAC-CONV-01,N-4-5,分數,分數類型,假分數帶分數互換,標準程序,以除法與單位分數合成互換；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-CONV-01-V1,G04-N-FRAC-CONV-01,N-4-5,分數,分數類型,假分數帶分數互換,表徵轉換,以除法與單位分數合成互換；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-CONV-01-A1,G04-N-FRAC-CONV-01,N-4-5,分數,分數類型,假分數帶分數互換,情境應用,以除法與單位分數合成互換；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-CONV-01-R1,G04-N-FRAC-CONV-01,N-4-5,分數,分數類型,假分數帶分數互換,逆向未知,以除法與單位分數合成互換；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-CMP-01-C1,G04-N-FRAC-CMP-01,N-4-5,分數,同分母分數,分數大小比較,概念辨識,同分母含帶分數的大小比較；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-CMP-01-M1,G04-N-FRAC-CMP-01,N-4-5,分數,同分母分數,分數大小比較,操作建構,同分母含帶分數的大小比較；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-CMP-01-P1,G04-N-FRAC-CMP-01,N-4-5,分數,同分母分數,分數大小比較,標準程序,同分母含帶分數的大小比較；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-CMP-01-V1,G04-N-FRAC-CMP-01,N-4-5,分數,同分母分數,分數大小比較,表徵轉換,同分母含帶分數的大小比較；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-CMP-01-A1,G04-N-FRAC-CMP-01,N-4-5,分數,同分母分數,分數大小比較,情境應用,同分母含帶分數的大小比較；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-CMP-01-R1,G04-N-FRAC-CMP-01,N-4-5,分數,同分母分數,分數大小比較,逆向未知,同分母含帶分數的大小比較；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-ADD-01-C1,G04-N-FRAC-ADD-01,N-4-5,分數,同分母分數,同分母加法,概念辨識,含超過1與帶分數情境；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-ADD-01-M1,G04-N-FRAC-ADD-01,N-4-5,分數,同分母分數,同分母加法,操作建構,含超過1與帶分數情境；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-ADD-01-P1,G04-N-FRAC-ADD-01,N-4-5,分數,同分母分數,同分母加法,標準程序,含超過1與帶分數情境；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-ADD-01-V1,G04-N-FRAC-ADD-01,N-4-5,分數,同分母分數,同分母加法,表徵轉換,含超過1與帶分數情境；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-ADD-01-A1,G04-N-FRAC-ADD-01,N-4-5,分數,同分母分數,同分母加法,情境應用,含超過1與帶分數情境；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-ADD-01-R1,G04-N-FRAC-ADD-01,N-4-5,分數,同分母分數,同分母加法,逆向未知,含超過1與帶分數情境；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-C1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,概念辨識,含借1與帶分數情境；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-M1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,操作建構,含借1與帶分數情境；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-P1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,標準程序,含借1與帶分數情境；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-V1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,表徵轉換,含借1與帶分數情境；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-A1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,情境應用,含借1與帶分數情境；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-R1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,逆向未知,含借1與帶分數情境；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-SUB-01-T1,G04-N-FRAC-SUB-01,N-4-5,分數,同分母分數,同分母減法,條件變形,含借1與帶分數情境；第二層：加入多步驟、跨表徵、0、餘數、複名數或干擾條件,進階變形,忽略限制條件、中間量或合理性,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-EQV-01-C1,G04-N-FRAC-EQV-01,N-4-6,分數,等值分數,由圖像建立等值分數,概念辨識,理解同一量可用不同分數表示；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-EQV-01-M1,G04-N-FRAC-EQV-01,N-4-6,分數,等值分數,由圖像建立等值分數,操作建構,理解同一量可用不同分數表示；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-EQV-01-P1,G04-N-FRAC-EQV-01,N-4-6,分數,等值分數,由圖像建立等值分數,標準程序,理解同一量可用不同分數表示；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-EQV-01-V1,G04-N-FRAC-EQV-01,N-4-6,分數,等值分數,由圖像建立等值分數,表徵轉換,理解同一量可用不同分數表示；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-EQV-01-A1,G04-N-FRAC-EQV-01,N-4-6,分數,等值分數,由圖像建立等值分數,情境應用,理解同一量可用不同分數表示；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-EQV-01-R1,G04-N-FRAC-EQV-01,N-4-6,分數,等值分數,由圖像建立等值分數,逆向未知,理解同一量可用不同分數表示；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-FRAC-DEC-01-C1,G04-N-FRAC-DEC-01,N-4-6 / N-4-7,分數小數連結,分數與小數,十分之一百分之一與小數,概念辨識,在簡單情境連結1/10、1/100與0.1、0.01；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-FRAC-DEC-01-M1,G04-N-FRAC-DEC-01,N-4-6 / N-4-7,分數小數連結,分數與小數,十分之一百分之一與小數,操作建構,在簡單情境連結1/10、1/100與0.1、0.01；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-DEC-01-P1,G04-N-FRAC-DEC-01,N-4-6 / N-4-7,分數小數連結,分數與小數,十分之一百分之一與小數,標準程序,在簡單情境連結1/10、1/100與0.1、0.01；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-FRAC-DEC-01-V1,G04-N-FRAC-DEC-01,N-4-6 / N-4-7,分數小數連結,分數與小數,十分之一百分之一與小數,表徵轉換,在簡單情境連結1/10、1/100與0.1、0.01；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-DEC-01-A1,G04-N-FRAC-DEC-01,N-4-6 / N-4-7,分數小數連結,分數與小數,十分之一百分之一與小數,情境應用,在簡單情境連結1/10、1/100與0.1、0.01；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-FRAC-DEC-01-R1,G04-N-FRAC-DEC-01,N-4-6 / N-4-7,分數小數連結,分數與小數,十分之一百分之一與小數,逆向未知,在簡單情境連結1/10、1/100與0.1、0.01；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-DEC2-01-C1,G04-N-DEC2-01,N-4-7,小數,二位小數,百分位與二位小數,概念辨識,理解0.01與百分位位值；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-DEC2-01-M1,G04-N-DEC2-01,N-4-7,小數,二位小數,百分位與二位小數,操作建構,理解0.01與百分位位值；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-01-P1,G04-N-DEC2-01,N-4-7,小數,二位小數,百分位與二位小數,標準程序,理解0.01與百分位位值；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-01-V1,G04-N-DEC2-01,N-4-7,小數,二位小數,百分位與二位小數,表徵轉換,理解0.01與百分位位值；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-01-A1,G04-N-DEC2-01,N-4-7,小數,二位小數,百分位與二位小數,情境應用,理解0.01與百分位位值；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-CMP-01-C1,G04-N-DEC2-CMP-01,N-4-7,小數,二位小數,小數大小比較,概念辨識,以位值、長度或數線比較二位小數；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-DEC2-CMP-01-M1,G04-N-DEC2-CMP-01,N-4-7,小數,二位小數,小數大小比較,操作建構,以位值、長度或數線比較二位小數；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-CMP-01-P1,G04-N-DEC2-CMP-01,N-4-7,小數,二位小數,小數大小比較,標準程序,以位值、長度或數線比較二位小數；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-CMP-01-V1,G04-N-DEC2-CMP-01,N-4-7,小數,二位小數,小數大小比較,表徵轉換,以位值、長度或數線比較二位小數；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-CMP-01-A1,G04-N-DEC2-CMP-01,N-4-7,小數,二位小數,小數大小比較,情境應用,以位值、長度或數線比較二位小數；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-ADD-01-C1,G04-N-DEC2-ADD-01,N-4-7,小數,二位小數,二位小數加法,概念辨識,小數點對齊並處理進位；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-DEC2-ADD-01-M1,G04-N-DEC2-ADD-01,N-4-7,小數,二位小數,二位小數加法,操作建構,小數點對齊並處理進位；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-ADD-01-P1,G04-N-DEC2-ADD-01,N-4-7,小數,二位小數,二位小數加法,標準程序,小數點對齊並處理進位；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-ADD-01-V1,G04-N-DEC2-ADD-01,N-4-7,小數,二位小數,二位小數加法,表徵轉換,小數點對齊並處理進位；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-ADD-01-A1,G04-N-DEC2-ADD-01,N-4-7,小數,二位小數,二位小數加法,情境應用,小數點對齊並處理進位；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-ADD-01-R1,G04-N-DEC2-ADD-01,N-4-7,小數,二位小數,二位小數加法,逆向未知,小數點對齊並處理進位；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-DEC2-SUB-01-C1,G04-N-DEC2-SUB-01,N-4-7,小數,二位小數,二位小數減法,概念辨識,小數點對齊並處理退位與補0；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-DEC2-SUB-01-M1,G04-N-DEC2-SUB-01,N-4-7,小數,二位小數,二位小數減法,操作建構,小數點對齊並處理退位與補0；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-SUB-01-P1,G04-N-DEC2-SUB-01,N-4-7,小數,二位小數,二位小數減法,標準程序,小數點對齊並處理退位與補0；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-DEC2-SUB-01-V1,G04-N-DEC2-SUB-01,N-4-7,小數,二位小數,二位小數減法,表徵轉換,小數點對齊並處理退位與補0；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-SUB-01-A1,G04-N-DEC2-SUB-01,N-4-7,小數,二位小數,二位小數減法,情境應用,小數點對齊並處理退位與補0；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-DEC2-SUB-01-R1,G04-N-DEC2-SUB-01,N-4-7,小數,二位小數,二位小數減法,逆向未知,小數點對齊並處理退位與補0；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-C1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,概念辨識,由重複加法與位值理解小數乘整數；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-M1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,操作建構,由重複加法與位值理解小數乘整數；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-P1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,標準程序,由重複加法與位值理解小數乘整數；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-V1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,表徵轉換,由重複加法與位值理解小數乘整數；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-A1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,情境應用,由重複加法與位值理解小數乘整數；第二層：在距離、時間、面積、購物、統計等情境解題,生活文字題,抓錯總量、單位量、中間量或條件,3,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-R1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,逆向未知,由重複加法與位值理解小數乘整數；第二層：由結果反求未知數、邊長、角度、份數或時間,反求、缺項、驗算,只會正向計算，無法反推,4,G4適齡,MathAI原創語義分類
G04-N-DECMULINT-01-T1,G04-N-DECMULINT-01,N-4-7,小數,小數乘法初步,一二位小數乘整數,條件變形,由重複加法與位值理解小數乘整數；第二層：加入多步驟、跨表徵、0、餘數、複名數或干擾條件,進階變形,忽略限制條件、中間量或合理性,4,G4適齡,MathAI原創語義分類
G04-N-NUMBERLINE-01-C1,G04-N-NUMBERLINE-01,N-4-8,數線,分數小數數線,分數定位,概念辨識,在數線上表示簡單分數與帶分數；第二層：辨認定義、位值、單位、圖形性質或數量角色,指認、分類、判斷,混淆核心定義、類別或單位,1,G4適齡,MathAI原創語義分類
G04-N-NUMBERLINE-01-M1,G04-N-NUMBERLINE-01,N-4-8,數線,分數小數數線,分數定位,操作建構,在數線上表示簡單分數與帶分數；第二層：以量角器、方格、數線、積木、圖形操作建立概念,操作、作圖、拖拉、量測,只套公式而未理解表徵/操作,2,G4適齡,MathAI原創語義分類
G04-N-NUMBERLINE-01-P1,G04-N-NUMBERLINE-01,N-4-8,數線,分數小數數線,分數定位,標準程序,在數線上表示簡單分數與帶分數；第二層：依標準步驟完成直式、公式、換算、作圖或讀表,標準計算/作圖,位值、估商、公式或步驟錯誤,2,G4適齡,MathAI原創語義分類
G04-N-NUMBERLINE-01-V1,G04-N-NUMBERLINE-01,N-4-8,數線,分數小數數線,分數定位,表徵轉換,在數線上表示簡單分數與帶分數；第二層：在文字、算式、圖形、數線、表格與實物間轉換,看圖列式、圖表/數線題,轉換時失去數量或幾何關係,3,G4適齡,MathAI原創語義分類
