micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G12A-A-CROOT-01-P1,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,標準程序,解實係數多項方程的複數根；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CROOT-01-V1,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,多表徵轉換,解實係數多項方程的複數根；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CROOT-01-R1,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,逆向驗證,解實係數多項方程的複數根；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CROOT-01-A1,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,情境建模,解實係數多項方程的複數根；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CROOT-01-T1,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,條件變形,解實係數多項方程的複數根；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CROOT-01-X1,G12A-A-CROOT-01,A-12甲-1,複數與方程式,虛根,方程式虛根,跨主題整合,解實係數多項方程的複數根；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-C1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,概念與條件辨識,理解n次複係數多項式共有n個複根（重根計）；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-P1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,標準程序,理解n次複係數多項式共有n個複根（重根計）；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-V1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,多表徵轉換,理解n次複係數多項式共有n個複根（重根計）；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-R1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,逆向驗證,理解n次複係數多項式共有n個複根（重根計）；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-A1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,情境建模,理解n次複係數多項式共有n個複根（重根計）；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-T1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,條件變形,理解n次複係數多項式共有n個複根（重根計）；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-FTA-01-X1,G12A-A-FTA-01,A-12甲-1,複數與方程式,代數基本定理,代數基本定理,跨主題整合,理解n次複係數多項式共有n個複根（重根計）；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-C1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,概念與條件辨識,實係數多項式非實根成共軛對；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-P1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,標準程序,實係數多項式非實根成共軛對；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-V1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,多表徵轉換,實係數多項式非實根成共軛對；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-R1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,逆向驗證,實係數多項式非實根成共軛對；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-A1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,情境建模,實係數多項式非實根成共軛對；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-T1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,條件變形,實係數多項式非實根成共軛對；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-A-CONJROOT-01-X1,G12A-A-CONJROOT-01,A-12甲-1,複數與方程式,虛根,共軛根成對,跨主題整合,實係數多項式非實根成共軛對；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-C1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,概念與條件辨識,焦點準線定義與標準式；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-P1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,標準程序,焦點準線定義與標準式；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-V1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,多表徵轉換,焦點準線定義與標準式；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-R1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,逆向驗證,焦點準線定義與標準式；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-A1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,情境建模,焦點準線定義與標準式；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-T1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,條件變形,焦點準線定義與標準式；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-PARABOLA-01-X1,G12A-G-PARABOLA-01,G-12甲-1,二次曲線,拋物線,拋物線標準式,跨主題整合,焦點準線定義與標準式；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-C1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,概念與條件辨識,焦點和距固定與長短軸；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-P1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,標準程序,焦點和距固定與長短軸；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-V1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,多表徵轉換,焦點和距固定與長短軸；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-R1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,逆向驗證,焦點和距固定與長短軸；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-A1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,情境建模,焦點和距固定與長短軸；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-T1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,條件變形,焦點和距固定與長短軸；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-01-X1,G12A-G-ELLIPSE-01,G-12甲-1,二次曲線,橢圓,橢圓標準式,跨主題整合,焦點和距固定與長短軸；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-C1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,概念與條件辨識,焦點距差固定與漸近方向；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-P1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,標準程序,焦點距差固定與漸近方向；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-V1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,多表徵轉換,焦點距差固定與漸近方向；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-R1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,逆向驗證,焦點距差固定與漸近方向；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-A1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,情境建模,焦點距差固定與漸近方向；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-T1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,條件變形,焦點距差固定與漸近方向；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-HYPERBOLA-01-X1,G12A-G-HYPERBOLA-01,G-12甲-1,二次曲線,雙曲線,雙曲線標準式,跨主題整合,焦點距差固定與漸近方向；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-C1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,概念與條件辨識,由標準式做平移伸縮辨認曲線；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-P1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,標準程序,由標準式做平移伸縮辨認曲線；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-V1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,多表徵轉換,由標準式做平移伸縮辨認曲線；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-R1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,逆向驗證,由標準式做平移伸縮辨認曲線；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-A1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,情境建模,由標準式做平移伸縮辨認曲線；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-T1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,條件變形,由標準式做平移伸縮辨認曲線；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-CONIC-TRANS-01-X1,G12A-G-CONIC-TRANS-01,G-12甲-1,二次曲線,變換,平移伸縮,跨主題整合,由標準式做平移伸縮辨認曲線；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-C1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,概念與條件辨識,用參數表示橢圓與圓上的點；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-P1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,標準程序,用參數表示橢圓與圓上的點；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-V1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,多表徵轉換,用參數表示橢圓與圓上的點；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-R1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,逆向驗證,用參數表示橢圓與圓上的點；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-A1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,情境建模,用參數表示橢圓與圓上的點；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-T1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,條件變形,用參數表示橢圓與圓上的點；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ELLIPSE-PARAM-01-X1,G12A-G-ELLIPSE-PARAM-01,G-12甲-1,二次曲線,參數式,橢圓參數式,跨主題整合,用參數表示橢圓與圓上的點；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-C1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,概念與條件辨識,由線性變換直觀理解旋轉後二次式含xy項；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-P1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,標準程序,由線性變換直觀理解旋轉後二次式含xy項；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-V1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,多表徵轉換,由線性變換直觀理解旋轉後二次式含xy項；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-R1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,逆向驗證,由線性變換直觀理解旋轉後二次式含xy項；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-A1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,情境建模,由線性變換直觀理解旋轉後二次式含xy項；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-T1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,條件變形,由線性變換直觀理解旋轉後二次式含xy項；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-G-ROT-ELLIPSE-01-X1,G12A-G-ROT-ELLIPSE-01,G-12甲-1,二次曲線,線性變換,旋轉橢圓認識xy項,跨主題整合,由線性變換直觀理解旋轉後二次式含xy項；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-FUNCOPS-01-C1,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,概念與條件辨識,f±g、fg與合成函數的運算；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-FUNCOPS-01-P1,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,標準程序,f±g、fg與合成函數的運算；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-FUNCOPS-01-V1,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,多表徵轉換,f±g、fg與合成函數的運算；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-FUNCOPS-01-R1,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,逆向驗證,f±g、fg與合成函數的運算；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-FUNCOPS-01-A1,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,情境建模,f±g、fg與合成函數的運算；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-FUNCOPS-01-T1,G12A-F-FUNCOPS-01,F-12甲-1,函數與微積分,函數,函數運算,條件變形,f±g、fg與合成函數的運算；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-ODDEVEN-01-C1,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,概念與條件辨識,由f(-x)辨認奇偶函數及圖形對稱；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-ODDEVEN-01-P1,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,標準程序,由f(-x)辨認奇偶函數及圖形對稱；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-ODDEVEN-01-V1,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,多表徵轉換,由f(-x)辨認奇偶函數及圖形對稱；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-ODDEVEN-01-R1,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,逆向驗證,由f(-x)辨認奇偶函數及圖形對稱；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-ODDEVEN-01-A1,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,情境建模,由f(-x)辨認奇偶函數及圖形對稱；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-ODDEVEN-01-T1,G12A-F-ODDEVEN-01,F-12甲-1,函數與微積分,函數,奇偶性,條件變形,由f(-x)辨認奇偶函數及圖形對稱；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-C1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,概念與條件辨識,代數求反函數並理解y=x對稱；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-P1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,標準程序,代數求反函數並理解y=x對稱；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-V1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,多表徵轉換,代數求反函數並理解y=x對稱；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-R1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,逆向驗證,代數求反函數並理解y=x對稱；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-A1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,情境建模,代數求反函數並理解y=x對稱；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-T1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,條件變形,代數求反函數並理解y=x對稱；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-INVERSE-01-X1,G12A-F-INVERSE-01,F-12甲-1,函數與微積分,函數,反函數,跨主題整合,代數求反函數並理解y=x對稱；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-CONCAVE-01-C1,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,概念與條件辨識,由圖形理解凹向上/下的幾何意義；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-CONCAVE-01-P1,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,標準程序,由圖形理解凹向上/下的幾何意義；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-CONCAVE-01-V1,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,多表徵轉換,由圖形理解凹向上/下的幾何意義；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-CONCAVE-01-R1,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,逆向驗證,由圖形理解凹向上/下的幾何意義；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-CONCAVE-01-A1,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,情境建模,由圖形理解凹向上/下的幾何意義；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-CONCAVE-01-T1,G12A-F-CONCAVE-01,F-12甲-1,函數與微積分,函數,凹凸性概念,條件變形,由圖形理解凹向上/下的幾何意義；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學甲,MathAI普高12年級選修語義分類
G12A-F-LIMIT-01-C1,G12A-F-LIMIT-01,F-12甲-2,函數與微積分,函數極限,點極限,概念與條件辨識,由左右趨勢理解lim x→a f(x)；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學甲,MathAI普高12年級選修語義分類
