micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G11B-G-GLOBE-01-A1,G11B-G-GLOBE-01,G-11B-4 / S-11B-1,空間與視覺,球面座標,經緯度與空間坐標,情境建模,由球心原點的經緯度理解空間位置；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-G-GLOBE-01-T1,G11B-G-GLOBE-01,G-11B-4 / S-11B-1,空間與視覺,球面座標,經緯度與空間坐標,條件變形,由球心原點的經緯度理解空間位置；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-G-GLOBE-01-X1,G11B-G-GLOBE-01,G-11B-4 / S-11B-1,空間與視覺,球面座標,經緯度與空間坐標,跨主題整合,由球心原點的經緯度理解空間位置；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-SPACE-01-C1,G11B-S-SPACE-01,S-11B-1,空間與視覺,空間概念,線與面的位置關係,概念與條件辨識,線線、線面、面面平行垂直與歪斜；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-SPACE-01-P1,G11B-S-SPACE-01,S-11B-1,空間與視覺,空間概念,線與面的位置關係,標準程序,線線、線面、面面平行垂直與歪斜；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-SPACE-01-V1,G11B-S-SPACE-01,S-11B-1,空間與視覺,空間概念,線與面的位置關係,多表徵轉換,線線、線面、面面平行垂直與歪斜；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-SPACE-01-R1,G11B-S-SPACE-01,S-11B-1,空間與視覺,空間概念,線與面的位置關係,逆向驗證,線線、線面、面面平行垂直與歪斜；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-SPACE-01-A1,G11B-S-SPACE-01,S-11B-1,空間與視覺,空間概念,線與面的位置關係,情境建模,線線、線面、面面平行垂直與歪斜；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-SPACE-01-T1,G11B-S-SPACE-01,S-11B-1,空間與視覺,空間概念,線與面的位置關係,條件變形,線線、線面、面面平行垂直與歪斜；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-C1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,概念與條件辨識,用長方體展開圖求表面兩點距離；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-P1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,標準程序,用長方體展開圖求表面兩點距離；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-V1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,多表徵轉換,用長方體展開圖求表面兩點距離；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-R1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,逆向驗證,用長方體展開圖求表面兩點距離；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-A1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,情境建模,用長方體展開圖求表面兩點距離；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-T1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,條件變形,用長方體展開圖求表面兩點距離；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-NETDIST-01-X1,G11B-S-NETDIST-01,S-11B-1,空間與視覺,展開圖,表面最短距離,跨主題整合,用長方體展開圖求表面兩點距離；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-GREATCIRCLE-01-C1,G11B-S-GREATCIRCLE-01,S-11B-1,空間與視覺,球面,大圓與小圓,概念與條件辨識,以地理脈絡辨識經緯圈與大圓；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-GREATCIRCLE-01-P1,G11B-S-GREATCIRCLE-01,S-11B-1,空間與視覺,球面,大圓與小圓,標準程序,以地理脈絡辨識經緯圈與大圓；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-GREATCIRCLE-01-V1,G11B-S-GREATCIRCLE-01,S-11B-1,空間與視覺,球面,大圓與小圓,多表徵轉換,以地理脈絡辨識經緯圈與大圓；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-GREATCIRCLE-01-R1,G11B-S-GREATCIRCLE-01,S-11B-1,空間與視覺,球面,大圓與小圓,逆向驗證,以地理脈絡辨識經緯圈與大圓；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-GREATCIRCLE-01-A1,G11B-S-GREATCIRCLE-01,S-11B-1,空間與視覺,球面,大圓與小圓,情境建模,以地理脈絡辨識經緯圈與大圓；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-GREATCIRCLE-01-T1,G11B-S-GREATCIRCLE-01,S-11B-1,空間與視覺,球面,大圓與小圓,條件變形,以地理脈絡辨識經緯圈與大圓；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-DIHEDRAL-01-C1,G11B-S-DIHEDRAL-01,S-11B-1,空間與視覺,兩面角,直角兩面角,概念與條件辨識,只要求認識與直角情況，不做一般角度幾何計算；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-DIHEDRAL-01-P1,G11B-S-DIHEDRAL-01,S-11B-1,空間與視覺,兩面角,直角兩面角,標準程序,只要求認識與直角情況，不做一般角度幾何計算；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-DIHEDRAL-01-V1,G11B-S-DIHEDRAL-01,S-11B-1,空間與視覺,兩面角,直角兩面角,多表徵轉換,只要求認識與直角情況，不做一般角度幾何計算；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-DIHEDRAL-01-R1,G11B-S-DIHEDRAL-01,S-11B-1,空間與視覺,兩面角,直角兩面角,逆向驗證,只要求認識與直角情況，不做一般角度幾何計算；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-DIHEDRAL-01-A1,G11B-S-DIHEDRAL-01,S-11B-1,空間與視覺,兩面角,直角兩面角,情境建模,只要求認識與直角情況，不做一般角度幾何計算；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-DIHEDRAL-01-T1,G11B-S-DIHEDRAL-01,S-11B-1,空間與視覺,兩面角,直角兩面角,條件變形,只要求認識與直角情況，不做一般角度幾何計算；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-01-C1,G11B-S-CONIC-01,S-11B-2,空間與視覺,圓錐曲線,圓錐截痕,概念與條件辨識,視覺辨認圓、橢圓、拋物線、雙曲線，不做標準式推導；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-01-P1,G11B-S-CONIC-01,S-11B-2,空間與視覺,圓錐曲線,圓錐截痕,標準程序,視覺辨認圓、橢圓、拋物線、雙曲線，不做標準式推導；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-01-V1,G11B-S-CONIC-01,S-11B-2,空間與視覺,圓錐曲線,圓錐截痕,多表徵轉換,視覺辨認圓、橢圓、拋物線、雙曲線，不做標準式推導；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-01-R1,G11B-S-CONIC-01,S-11B-2,空間與視覺,圓錐曲線,圓錐截痕,逆向驗證,視覺辨認圓、橢圓、拋物線、雙曲線，不做標準式推導；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-01-A1,G11B-S-CONIC-01,S-11B-2,空間與視覺,圓錐曲線,圓錐截痕,情境建模,視覺辨認圓、橢圓、拋物線、雙曲線，不做標準式推導；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-01-T1,G11B-S-CONIC-01,S-11B-2,空間與視覺,圓錐曲線,圓錐截痕,條件變形,視覺辨認圓、橢圓、拋物線、雙曲線，不做標準式推導；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-APP-01-C1,G11B-S-CONIC-APP-01,S-11B-2,空間與視覺,圓錐曲線,自然與設計中的圓錐曲線,概念與條件辨識,辨識實物/影像中的曲線類型與特徵；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-APP-01-P1,G11B-S-CONIC-APP-01,S-11B-2,空間與視覺,圓錐曲線,自然與設計中的圓錐曲線,標準程序,辨識實物/影像中的曲線類型與特徵；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-APP-01-V1,G11B-S-CONIC-APP-01,S-11B-2,空間與視覺,圓錐曲線,自然與設計中的圓錐曲線,多表徵轉換,辨識實物/影像中的曲線類型與特徵；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-APP-01-R1,G11B-S-CONIC-APP-01,S-11B-2,空間與視覺,圓錐曲線,自然與設計中的圓錐曲線,逆向驗證,辨識實物/影像中的曲線類型與特徵；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-APP-01-A1,G11B-S-CONIC-APP-01,S-11B-2,空間與視覺,圓錐曲線,自然與設計中的圓錐曲線,情境建模,辨識實物/影像中的曲線類型與特徵；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-S-CONIC-APP-01-T1,G11B-S-CONIC-APP-01,S-11B-2,空間與視覺,圓錐曲線,自然與設計中的圓錐曲線,條件變形,辨識實物/影像中的曲線類型與特徵；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATDATA-01-C1,G11B-A-MATDATA-01,A-11B-1,矩陣與資料,矩陣,矩陣作為資料表,概念與條件辨識,以列欄整理資料並理解矩陣表示；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATDATA-01-P1,G11B-A-MATDATA-01,A-11B-1,矩陣與資料,矩陣,矩陣作為資料表,標準程序,以列欄整理資料並理解矩陣表示；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATDATA-01-V1,G11B-A-MATDATA-01,A-11B-1,矩陣與資料,矩陣,矩陣作為資料表,多表徵轉換,以列欄整理資料並理解矩陣表示；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATDATA-01-R1,G11B-A-MATDATA-01,A-11B-1,矩陣與資料,矩陣,矩陣作為資料表,逆向驗證,以列欄整理資料並理解矩陣表示；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATDATA-01-A1,G11B-A-MATDATA-01,A-11B-1,矩陣與資料,矩陣,矩陣作為資料表,情境建模,以列欄整理資料並理解矩陣表示；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATDATA-01-T1,G11B-A-MATDATA-01,A-11B-1,矩陣與資料,矩陣,矩陣作為資料表,條件變形,以列欄整理資料並理解矩陣表示；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATOPS-01-C1,G11B-A-MATOPS-01,A-11B-1,矩陣與資料,矩陣,矩陣加減係數積,概念與條件辨識,資料表格運算；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATOPS-01-P1,G11B-A-MATOPS-01,A-11B-1,矩陣與資料,矩陣,矩陣加減係數積,標準程序,資料表格運算；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATOPS-01-V1,G11B-A-MATOPS-01,A-11B-1,矩陣與資料,矩陣,矩陣加減係數積,多表徵轉換,資料表格運算；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATOPS-01-R1,G11B-A-MATOPS-01,A-11B-1,矩陣與資料,矩陣,矩陣加減係數積,逆向驗證,資料表格運算；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATOPS-01-A1,G11B-A-MATOPS-01,A-11B-1,矩陣與資料,矩陣,矩陣加減係數積,情境建模,資料表格運算；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATOPS-01-T1,G11B-A-MATOPS-01,A-11B-1,矩陣與資料,矩陣,矩陣加減係數積,條件變形,資料表格運算；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-C1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,概念與條件辨識,理解矩陣乘向量的線性組合意涵；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-P1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,標準程序,理解矩陣乘向量的線性組合意涵；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-V1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,多表徵轉換,理解矩陣乘向量的線性組合意涵；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-R1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,逆向驗證,理解矩陣乘向量的線性組合意涵；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-A1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,情境建模,理解矩陣乘向量的線性組合意涵；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-T1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,條件變形,理解矩陣乘向量的線性組合意涵；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-MATMUL-01-X1,G11B-A-MATMUL-01,A-11B-1,矩陣與資料,矩陣,矩陣乘法,跨主題整合,理解矩陣乘向量的線性組合意涵；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-C1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,概念與條件辨識,以2階反方陣處理二元一次方程組；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-P1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,標準程序,以2階反方陣處理二元一次方程組；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-V1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,多表徵轉換,以2階反方陣處理二元一次方程組；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-R1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,逆向驗證,以2階反方陣處理二元一次方程組；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-A1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,情境建模,以2階反方陣處理二元一次方程組；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-T1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,條件變形,以2階反方陣處理二元一次方程組；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-INVERSE2-01-X1,G11B-A-INVERSE2-01,A-11B-1,矩陣與資料,矩陣,二階反方陣,跨主題整合,以2階反方陣處理二元一次方程組；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-C1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,概念與條件辨識,將方程組以矩陣表示並解讀；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-P1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,標準程序,將方程組以矩陣表示並解讀；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-V1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,多表徵轉換,將方程組以矩陣表示並解讀；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-R1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,逆向驗證,將方程組以矩陣表示並解讀；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-A1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,情境建模,將方程組以矩陣表示並解讀；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-T1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,條件變形,將方程組以矩陣表示並解讀；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-A-SYSTEM-01-X1,G11B-A-SYSTEM-01,A-11B-1,矩陣與資料,矩陣應用,二元一次方程組,跨主題整合,將方程組以矩陣表示並解讀；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-SUBJOBJ-01-C1,G11B-D-SUBJOBJ-01,D-11B-1,不確定性,機率觀點,主觀與客觀機率,概念與條件辨識,以資料與機率性質評估機率判斷；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-SUBJOBJ-01-P1,G11B-D-SUBJOBJ-01,D-11B-1,不確定性,機率觀點,主觀與客觀機率,標準程序,以資料與機率性質評估機率判斷；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-SUBJOBJ-01-V1,G11B-D-SUBJOBJ-01,D-11B-1,不確定性,機率觀點,主觀與客觀機率,多表徵轉換,以資料與機率性質評估機率判斷；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-SUBJOBJ-01-R1,G11B-D-SUBJOBJ-01,D-11B-1,不確定性,機率觀點,主觀與客觀機率,逆向驗證,以資料與機率性質評估機率判斷；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-SUBJOBJ-01-A1,G11B-D-SUBJOBJ-01,D-11B-1,不確定性,機率觀點,主觀與客觀機率,情境建模,以資料與機率性質評估機率判斷；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-SUBJOBJ-01-T1,G11B-D-SUBJOBJ-01,D-11B-1,不確定性,機率觀點,主觀與客觀機率,條件變形,以資料與機率性質評估機率判斷；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-C1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,概念與條件辨識,以生活脈絡理解條件下的機率；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-P1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,標準程序,以生活脈絡理解條件下的機率；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-V1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,多表徵轉換,以生活脈絡理解條件下的機率；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-R1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,逆向驗證,以生活脈絡理解條件下的機率；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-A1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,情境建模,以生活脈絡理解條件下的機率；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-T1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,條件變形,以生活脈絡理解條件下的機率；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-COND-01-X1,G11B-D-COND-01,D-11B-2,不確定性,條件機率,條件機率,跨主題整合,以生活脈絡理解條件下的機率；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-BAYES-01-C1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,概念與條件辨識,以列聯表/文氏圖/樹狀圖更新機率；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-BAYES-01-P1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,標準程序,以列聯表/文氏圖/樹狀圖更新機率；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
