micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G08-S-PYTH-01-V1,G08-S-PYTH-01,S-8-6,畢氏定理與距離,直角三角形,畢氏定理,多表徵轉換,理解直角三角形兩股平方和等於斜邊平方；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-01-R1,G08-S-PYTH-01,S-8-6,畢氏定理與距離,直角三角形,畢氏定理,逆向與驗證,理解直角三角形兩股平方和等於斜邊平方；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-01-A1,G08-S-PYTH-01,S-8-6,畢氏定理與距離,直角三角形,畢氏定理,情境建模,理解直角三角形兩股平方和等於斜邊平方；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-01-T1,G08-S-PYTH-01,S-8-6,畢氏定理與距離,直角三角形,畢氏定理,條件變形,理解直角三角形兩股平方和等於斜邊平方；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-C1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,概念辨識,用三邊平方關係判定直角三角形；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-P1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,標準程序,用三邊平方關係判定直角三角形；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-V1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,多表徵轉換,用三邊平方關係判定直角三角形；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-R1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,逆向與驗證,用三邊平方關係判定直角三角形；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-A1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,情境建模,用三邊平方關係判定直角三角形；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-T1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,條件變形,用三邊平方關係判定直角三角形；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-INV-01-X1,G08-S-PYTH-INV-01,S-8-6,畢氏定理與距離,直角三角形,畢氏逆定理,跨主題整合,用三邊平方關係判定直角三角形；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-C1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,概念辨識,由兩邊求第三邊並化簡根式；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-P1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,標準程序,由兩邊求第三邊並化簡根式；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-V1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,多表徵轉換,由兩邊求第三邊並化簡根式；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-R1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,逆向與驗證,由兩邊求第三邊並化簡根式；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-A1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,情境建模,由兩邊求第三邊並化簡根式；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-T1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,條件變形,由兩邊求第三邊並化簡根式；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-LEN-01-X1,G08-S-PYTH-LEN-01,S-8-6,畢氏定理與距離,直角三角形,未知邊長,跨主題整合,由兩邊求第三邊並化簡根式；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-C1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,概念辨識,處理梯子、斜距、矩形對角線等；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-P1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,標準程序,處理梯子、斜距、矩形對角線等；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-V1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,多表徵轉換,處理梯子、斜距、矩形對角線等；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-R1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,逆向與驗證,處理梯子、斜距、矩形對角線等；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-A1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,情境建模,處理梯子、斜距、矩形對角線等；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-T1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,條件變形,處理梯子、斜距、矩形對角線等；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-S-PYTH-APP-01-X1,G08-S-PYTH-APP-01,S-8-6,畢氏定理與距離,應用,生活與複合圖形,跨主題整合,處理梯子、斜距、矩形對角線等；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-C1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,概念辨識,由水平垂直差推導並使用兩點距離公式；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-P1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,標準程序,由水平垂直差推導並使用兩點距離公式；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-V1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,多表徵轉換,由水平垂直差推導並使用兩點距離公式；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-R1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,逆向與驗證,由水平垂直差推導並使用兩點距離公式；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-A1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,情境建模,由水平垂直差推導並使用兩點距離公式；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-T1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,條件變形,由水平垂直差推導並使用兩點距離公式；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-G-DIST-01-X1,G08-G-DIST-01,G-8-1 / S-8-6,畢氏定理與距離,坐標距離,兩點距離公式,跨主題整合,由水平垂直差推導並使用兩點距離公式；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-C1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,概念辨識,求坐標平面線段長與生活距離；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-P1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,標準程序,求坐標平面線段長與生活距離；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-V1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,多表徵轉換,求坐標平面線段長與生活距離；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-R1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,逆向與驗證,求坐標平面線段長與生活距離；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-A1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,情境建模,求坐標平面線段長與生活距離；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-T1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,條件變形,求坐標平面線段長與生活距離；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-G-DIST-APP-01-X1,G08-G-DIST-APP-01,G-8-1,畢氏定理與距離,坐標距離,坐標幾何應用,跨主題整合,求坐標平面線段長與生活距離；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-MEAN-01-C1,G08-A-FACTOR-MEAN-01,A-8-4,因式分解,基本概念,因式與倍式,概念辨識,理解多項式乘積與因式關係；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-MEAN-01-P1,G08-A-FACTOR-MEAN-01,A-8-4,因式分解,基本概念,因式與倍式,標準程序,理解多項式乘積與因式關係；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-MEAN-01-V1,G08-A-FACTOR-MEAN-01,A-8-4,因式分解,基本概念,因式與倍式,多表徵轉換,理解多項式乘積與因式關係；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-MEAN-01-R1,G08-A-FACTOR-MEAN-01,A-8-4,因式分解,基本概念,因式與倍式,逆向與驗證,理解多項式乘積與因式關係；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-MEAN-01-A1,G08-A-FACTOR-MEAN-01,A-8-4,因式分解,基本概念,因式與倍式,情境建模,理解多項式乘積與因式關係；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GCF-01-C1,G08-A-FACTOR-GCF-01,A-8-5,因式分解,提公因式,單項式公因式,概念辨識,提出各項最大共同單項式；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GCF-01-P1,G08-A-FACTOR-GCF-01,A-8-5,因式分解,提公因式,單項式公因式,標準程序,提出各項最大共同單項式；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GCF-01-V1,G08-A-FACTOR-GCF-01,A-8-5,因式分解,提公因式,單項式公因式,多表徵轉換,提出各項最大共同單項式；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GCF-01-R1,G08-A-FACTOR-GCF-01,A-8-5,因式分解,提公因式,單項式公因式,逆向與驗證,提出各項最大共同單項式；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GCF-01-A1,G08-A-FACTOR-GCF-01,A-8-5,因式分解,提公因式,單項式公因式,情境建模,提出各項最大共同單項式；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GCF-01-T1,G08-A-FACTOR-GCF-01,A-8-5,因式分解,提公因式,單項式公因式,條件變形,提出各項最大共同單項式；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-C1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,概念辨識,辨認共同括號/多項式因式；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-P1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,標準程序,辨認共同括號/多項式因式；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-V1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,多表徵轉換,辨認共同括號/多項式因式；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-R1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,逆向與驗證,辨認共同括號/多項式因式；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-A1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,情境建模,辨認共同括號/多項式因式；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-T1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,條件變形,辨認共同括號/多項式因式；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-GROUP-01-X1,G08-A-FACTOR-GROUP-01,A-8-5,因式分解,提公因式,共同多項式因式,跨主題整合,辨認共同括號/多項式因式；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-SQ1-01-C1,G08-A-FACTOR-SQ1-01,A-8-5,因式分解,乘法公式,完全平方公式因式分解,概念辨識,辨認a^2±2ab+b^2型式；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-SQ1-01-P1,G08-A-FACTOR-SQ1-01,A-8-5,因式分解,乘法公式,完全平方公式因式分解,標準程序,辨認a^2±2ab+b^2型式；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-SQ1-01-V1,G08-A-FACTOR-SQ1-01,A-8-5,因式分解,乘法公式,完全平方公式因式分解,多表徵轉換,辨認a^2±2ab+b^2型式；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-SQ1-01-R1,G08-A-FACTOR-SQ1-01,A-8-5,因式分解,乘法公式,完全平方公式因式分解,逆向與驗證,辨認a^2±2ab+b^2型式；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-SQ1-01-A1,G08-A-FACTOR-SQ1-01,A-8-5,因式分解,乘法公式,完全平方公式因式分解,情境建模,辨認a^2±2ab+b^2型式；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-SQ1-01-T1,G08-A-FACTOR-SQ1-01,A-8-5,因式分解,乘法公式,完全平方公式因式分解,條件變形,辨認a^2±2ab+b^2型式；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-DIFFSQ-01-C1,G08-A-FACTOR-DIFFSQ-01,A-8-5,因式分解,乘法公式,平方差因式分解,概念辨識,辨認a^2-b^2並分解；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-DIFFSQ-01-P1,G08-A-FACTOR-DIFFSQ-01,A-8-5,因式分解,乘法公式,平方差因式分解,標準程序,辨認a^2-b^2並分解；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-DIFFSQ-01-V1,G08-A-FACTOR-DIFFSQ-01,A-8-5,因式分解,乘法公式,平方差因式分解,多表徵轉換,辨認a^2-b^2並分解；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-DIFFSQ-01-R1,G08-A-FACTOR-DIFFSQ-01,A-8-5,因式分解,乘法公式,平方差因式分解,逆向與驗證,辨認a^2-b^2並分解；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-DIFFSQ-01-A1,G08-A-FACTOR-DIFFSQ-01,A-8-5,因式分解,乘法公式,平方差因式分解,情境建模,辨認a^2-b^2並分解；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-DIFFSQ-01-T1,G08-A-FACTOR-DIFFSQ-01,A-8-5,因式分解,乘法公式,平方差因式分解,條件變形,辨認a^2-b^2並分解；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-C1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,概念辨識,分解x^2+bx+c整係數型；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-P1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,標準程序,分解x^2+bx+c整係數型；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-V1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,多表徵轉換,分解x^2+bx+c整係數型；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-R1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,逆向與驗證,分解x^2+bx+c整係數型；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-A1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,情境建模,分解x^2+bx+c整係數型；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-T1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,條件變形,分解x^2+bx+c整係數型；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS1-01-X1,G08-A-FACTOR-CROSS1-01,A-8-5,因式分解,十字交乘,首項係數1,跨主題整合,分解x^2+bx+c整係數型；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-C1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,概念辨識,分解ax^2+bx+c整係數型；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-P1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,標準程序,分解ax^2+bx+c整係數型；第二層：依標準算法完成展開、化簡、解式、作圖、統計或數列計算,標準計算/解法,程序、符號、係數或運算順序錯誤,2,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-V1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,多表徵轉換,分解ax^2+bx+c整係數型；第二層：在文字、代數式、坐標、函數圖、統計圖與幾何圖間轉換,圖↔式、表↔式、文字↔式,轉換後未保留原數學關係,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-R1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,逆向與驗證,分解ax^2+bx+c整係數型；第二層：由結果反推條件、乘回驗證、代回驗根或檢查幾何依據,反推、驗算、找錯,只會正向套步驟，無法驗證,3,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-A1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,情境建模,分解ax^2+bx+c整係數型；第二層：由情境設定變數、建立模型、選擇方法並解釋答案,應用/建模題,漏條件、選錯模型或未篩選合理解,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-T1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,條件變形,分解ax^2+bx+c整係數型；第二層：加入根式、分式係數、多步驟、跨表徵或干擾資訊,進階變形題,局部技巧會但整體等價或條件失控,4,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CROSS2-01-X1,G08-A-FACTOR-CROSS2-01,A-8-5,因式分解,十字交乘,首項係數非1,跨主題整合,分解ax^2+bx+c整係數型；第二層：整合多項式、根式、方程式、函數、數列或幾何做非例行推理,跨單元/會考型,無法辨識多個技能的串接順序,5,G8國中適齡,MathAI原創語義分類
G08-A-FACTOR-CHOICE-01-C1,G08-A-FACTOR-CHOICE-01,A-8-4 / A-8-5,因式分解,策略選擇,選擇因式分解方法,概念辨識,先觀察公因式再判斷公式/十字交乘；第二層：辨認定義、條件、符號、式型或幾何性質,定義/式型/性質判斷,概念邊界、符號或條件混淆,1,G8國中適齡,MathAI原創語義分類
