micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G02-N-TWOSTEP-ADD-01-M1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,操作建構,用兩個加法算式記錄連加問題；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-ADD-01-P1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,標準程序,用兩個加法算式記錄連加問題；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-ADD-01-V1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,表徵轉換,用兩個加法算式記錄連加問題；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-ADD-01-A1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,生活情境,用兩個加法算式記錄連加問題；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-ADD-01-R1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,逆向未知,用兩個加法算式記錄連加問題；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-ADD-01-T1,G02-N-TWOSTEP-ADD-01,N-2-8,兩步驟,連加,兩步驟加法,條件變形,用兩個加法算式記錄連加問題；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-C1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,概念辨識,用兩個減法算式記錄連減問題；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-M1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,操作建構,用兩個減法算式記錄連減問題；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-P1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,標準程序,用兩個減法算式記錄連減問題；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-V1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,表徵轉換,用兩個減法算式記錄連減問題；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-A1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,生活情境,用兩個減法算式記錄連減問題；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-R1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,逆向未知,用兩個減法算式記錄連減問題；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-SUB-01-T1,G02-N-TWOSTEP-SUB-01,N-2-8,兩步驟,連減,兩步驟減法,條件變形,用兩個減法算式記錄連減問題；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-C1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,概念辨識,依情境順序處理兩步驟加減；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-M1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,操作建構,依情境順序處理兩步驟加減；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-P1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,標準程序,依情境順序處理兩步驟加減；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-V1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,表徵轉換,依情境順序處理兩步驟加減；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-A1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,生活情境,依情境順序處理兩步驟加減；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-R1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,逆向未知,依情境順序處理兩步驟加減；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-TWOSTEP-MIX-01-T1,G02-N-TWOSTEP-MIX-01,N-2-8,兩步驟,加減混合,先加後減/先減後加,條件變形,依情境順序處理兩步驟加減；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-R-ADDORDER-01-C1,G02-R-ADDORDER-01,R-2-2,運算規律,三數相加,改變相加順序,概念辨識,理解三數相加順序改變和不變並可湊整；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-R-ADDORDER-01-M1,G02-R-ADDORDER-01,R-2-2,運算規律,三數相加,改變相加順序,操作建構,理解三數相加順序改變和不變並可湊整；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-R-ADDORDER-01-P1,G02-R-ADDORDER-01,R-2-2,運算規律,三數相加,改變相加順序,標準程序,理解三數相加順序改變和不變並可湊整；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-R-ADDORDER-01-V1,G02-R-ADDORDER-01,R-2-2,運算規律,三數相加,改變相加順序,表徵轉換,理解三數相加順序改變和不變並可湊整；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-R-ADDORDER-01-A1,G02-R-ADDORDER-01,R-2-2,運算規律,三數相加,改變相加順序,生活情境,理解三數相加順序改變和不變並可湊整；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-R-ADDORDER-01-R1,G02-R-ADDORDER-01,R-2-2,運算規律,三數相加,改變相加順序,逆向未知,理解三數相加順序改變和不變並可湊整；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-MUL-MEAN-01-C1,G02-N-MUL-MEAN-01,N-2-6,乘法,乘法意義,幾個一樣多,概念辨識,從同數連加建立乘法；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-MEAN-01-M1,G02-N-MUL-MEAN-01,N-2-6,乘法,乘法意義,幾個一樣多,操作建構,從同數連加建立乘法；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-MEAN-01-P1,G02-N-MUL-MEAN-01,N-2-6,乘法,乘法意義,幾個一樣多,標準程序,從同數連加建立乘法；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-MEAN-01-V1,G02-N-MUL-MEAN-01,N-2-6,乘法,乘法意義,幾個一樣多,表徵轉換,從同數連加建立乘法；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-MEAN-01-A1,G02-N-MUL-MEAN-01,N-2-6,乘法,乘法意義,幾個一樣多,生活情境,從同數連加建立乘法；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-2-01-C1,G02-N-MUL-2-01,N-2-6,乘法,乘法表,2和5的乘法,概念辨識,以情境與節奏建立2、5乘法事實；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-2-01-M1,G02-N-MUL-2-01,N-2-6,乘法,乘法表,2和5的乘法,操作建構,以情境與節奏建立2、5乘法事實；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-2-01-P1,G02-N-MUL-2-01,N-2-6,乘法,乘法表,2和5的乘法,標準程序,以情境與節奏建立2、5乘法事實；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-2-01-V1,G02-N-MUL-2-01,N-2-6,乘法,乘法表,2和5的乘法,表徵轉換,以情境與節奏建立2、5乘法事實；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-2-01-A1,G02-N-MUL-2-01,N-2-6,乘法,乘法表,2和5的乘法,生活情境,以情境與節奏建立2、5乘法事實；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-4-8-01-C1,G02-N-MUL-4-8-01,N-2-6,乘法,乘法表,4和8的乘法,概念辨識,理解倍增關係並熟練4、8乘法；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-4-8-01-M1,G02-N-MUL-4-8-01,N-2-6,乘法,乘法表,4和8的乘法,操作建構,理解倍增關係並熟練4、8乘法；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-4-8-01-P1,G02-N-MUL-4-8-01,N-2-6,乘法,乘法表,4和8的乘法,標準程序,理解倍增關係並熟練4、8乘法；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-4-8-01-V1,G02-N-MUL-4-8-01,N-2-6,乘法,乘法表,4和8的乘法,表徵轉換,理解倍增關係並熟練4、8乘法；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-4-8-01-A1,G02-N-MUL-4-8-01,N-2-6,乘法,乘法表,4和8的乘法,生活情境,理解倍增關係並熟練4、8乘法；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-3-6-01-C1,G02-N-MUL-3-6-01,N-2-6,乘法,乘法表,3和6的乘法,概念辨識,以分組與倍數建立3、6乘法；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-3-6-01-M1,G02-N-MUL-3-6-01,N-2-6,乘法,乘法表,3和6的乘法,操作建構,以分組與倍數建立3、6乘法；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-3-6-01-P1,G02-N-MUL-3-6-01,N-2-6,乘法,乘法表,3和6的乘法,標準程序,以分組與倍數建立3、6乘法；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-3-6-01-V1,G02-N-MUL-3-6-01,N-2-6,乘法,乘法表,3和6的乘法,表徵轉換,以分組與倍數建立3、6乘法；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-3-6-01-A1,G02-N-MUL-3-6-01,N-2-6,乘法,乘法表,3和6的乘法,生活情境,以分組與倍數建立3、6乘法；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-7-9-01-C1,G02-N-MUL-7-9-01,N-2-6,乘法,乘法表,7和9的乘法,概念辨識,熟練7、9乘法並用已知乘法推導；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-7-9-01-M1,G02-N-MUL-7-9-01,N-2-6,乘法,乘法表,7和9的乘法,操作建構,熟練7、9乘法並用已知乘法推導；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-7-9-01-P1,G02-N-MUL-7-9-01,N-2-6,乘法,乘法表,7和9的乘法,標準程序,熟練7、9乘法並用已知乘法推導；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-7-9-01-V1,G02-N-MUL-7-9-01,N-2-6,乘法,乘法表,7和9的乘法,表徵轉換,熟練7、9乘法並用已知乘法推導；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-7-9-01-A1,G02-N-MUL-7-9-01,N-2-6,乘法,乘法表,7和9的乘法,生活情境,熟練7、9乘法並用已知乘法推導；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-7-9-01-R1,G02-N-MUL-7-9-01,N-2-6,乘法,乘法表,7和9的乘法,逆向未知,熟練7、9乘法並用已知乘法推導；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-MUL-0-1-10-01-C1,G02-N-MUL-0-1-10-01,N-2-6 / N-2-7,乘法,乘法表,0、1、10的乘法,概念辨識,理解特殊乘數的意義而非死背；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-0-1-10-01-M1,G02-N-MUL-0-1-10-01,N-2-6 / N-2-7,乘法,乘法表,0、1、10的乘法,操作建構,理解特殊乘數的意義而非死背；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-0-1-10-01-P1,G02-N-MUL-0-1-10-01,N-2-6 / N-2-7,乘法,乘法表,0、1、10的乘法,標準程序,理解特殊乘數的意義而非死背；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-0-1-10-01-V1,G02-N-MUL-0-1-10-01,N-2-6 / N-2-7,乘法,乘法表,0、1、10的乘法,表徵轉換,理解特殊乘數的意義而非死背；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-0-1-10-01-A1,G02-N-MUL-0-1-10-01,N-2-6 / N-2-7,乘法,乘法表,0、1、10的乘法,生活情境,理解特殊乘數的意義而非死背；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-TABLE-01-C1,G02-N-MUL-TABLE-01,N-2-7,乘法,九九乘法,1到10乘法熟練,概念辨識,在理解基礎上熟練十十乘法；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MUL-TABLE-01-M1,G02-N-MUL-TABLE-01,N-2-7,乘法,九九乘法,1到10乘法熟練,操作建構,在理解基礎上熟練十十乘法；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MUL-TABLE-01-P1,G02-N-MUL-TABLE-01,N-2-7,乘法,九九乘法,1到10乘法熟練,標準程序,在理解基礎上熟練十十乘法；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MUL-TABLE-01-V1,G02-N-MUL-TABLE-01,N-2-7,乘法,九九乘法,1到10乘法熟練,表徵轉換,在理解基礎上熟練十十乘法；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MUL-TABLE-01-A1,G02-N-MUL-TABLE-01,N-2-7,乘法,九九乘法,1到10乘法熟練,生活情境,在理解基礎上熟練十十乘法；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MUL-TABLE-01-R1,G02-N-MUL-TABLE-01,N-2-7,乘法,九九乘法,1到10乘法熟練,逆向未知,在理解基礎上熟練十十乘法；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-R-MULCOMM-01-C1,G02-R-MULCOMM-01,R-2-3,乘法,乘法關係,交換乘數與被乘數,概念辨識,以陣列/分組理解交換後積相同；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-R-MULCOMM-01-M1,G02-R-MULCOMM-01,R-2-3,乘法,乘法關係,交換乘數與被乘數,操作建構,以陣列/分組理解交換後積相同；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-R-MULCOMM-01-P1,G02-R-MULCOMM-01,R-2-3,乘法,乘法關係,交換乘數與被乘數,標準程序,以陣列/分組理解交換後積相同；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-R-MULCOMM-01-V1,G02-R-MULCOMM-01,R-2-3,乘法,乘法關係,交換乘數與被乘數,表徵轉換,以陣列/分組理解交換後積相同；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-R-MULCOMM-01-A1,G02-R-MULCOMM-01,R-2-3,乘法,乘法關係,交換乘數與被乘數,生活情境,以陣列/分組理解交換後積相同；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-R-MULCOMM-01-R1,G02-R-MULCOMM-01,R-2-3,乘法,乘法關係,交換乘數與被乘數,逆向未知,以陣列/分組理解交換後積相同；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-C1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,概念辨識,用分步算式處理同數群組加額外量；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-M1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,操作建構,用分步算式處理同數群組加額外量；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-P1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,標準程序,用分步算式處理同數群組加額外量；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-V1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,表徵轉換,用分步算式處理同數群組加額外量；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-A1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,生活情境,用分步算式處理同數群組加額外量；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-R1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,逆向未知,用分步算式處理同數群組加額外量；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-MULADD-01-T1,G02-N-MULADD-01,N-2-8,兩步驟,乘加,先乘後加,條件變形,用分步算式處理同數群組加額外量；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-C1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,概念辨識,用分步算式處理總群組扣除部分；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-M1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,操作建構,用分步算式處理總群組扣除部分；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-P1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,標準程序,用分步算式處理總群組扣除部分；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-V1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,表徵轉換,用分步算式處理總群組扣除部分；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-A1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,生活情境,用分步算式處理總群組扣除部分；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-R1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,逆向未知,用分步算式處理總群組扣除部分；第二層：由結果反推未知加數、減數、份數或量,缺數、驗算、反推,只會正向計算，無法利用互逆關係,3,G2適齡,MathAI原創語義分類
G02-N-MULSUB-01-T1,G02-N-MULSUB-01,N-2-8,兩步驟,乘減,先乘後減,條件變形,用分步算式處理總群組扣除部分；第二層：加入0、連續進位、不同表徵或兩步驟條件,進階變形、多資訊,忽略位值限制或先後關係,4,G2適齡,MathAI原創語義分類
G02-N-SHARE-01-C1,G02-N-SHARE-01,N-2-9,除法前置,平分,平均分,概念辨識,將總量公平分成若干份；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-SHARE-01-M1,G02-N-SHARE-01,N-2-9,除法前置,平分,平均分,操作建構,將總量公平分成若干份；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
G02-N-SHARE-01-P1,G02-N-SHARE-01,N-2-9,除法前置,平分,平均分,標準程序,將總量公平分成若干份；第二層：依二年級標準程序完成計算、測量、讀表或分類,一步至兩步標準題,位值未對齊、漏步驟或符號錯,2,G2適齡,MathAI原創語義分類
G02-N-SHARE-01-V1,G02-N-SHARE-01,N-2-9,除法前置,平分,平均分,表徵轉換,將總量公平分成若干份；第二層：在實物、圖像、表格、數字、算式與語句間轉換,看圖列式、畫圖表徵、配對,能算但看不懂圖或無法把情境轉成算式,2,G2適齡,MathAI原創語義分類
G02-N-SHARE-01-A1,G02-N-SHARE-01,N-2-9,除法前置,平分,平均分,生活情境,將總量公平分成若干份；第二層：在購物、時間、長度、分組等生活情境解題,文字題、生活題,抓錯總量/部分量或關係詞,3,G2適齡,MathAI原創語義分類
G02-N-GROUP-01-C1,G02-N-GROUP-01,N-2-9,除法前置,分裝,每份固定量,概念辨識,以固定每份數量求可分幾份；第二層：辨認定義、數量角色或圖形特徵,指認、配對、判斷,混淆關鍵概念或只看表面特徵,1,G2適齡,MathAI原創語義分類
G02-N-GROUP-01-M1,G02-N-GROUP-01,N-2-9,除法前置,分裝,每份固定量,操作建構,以固定每份數量求可分幾份；第二層：以位值積木、錢幣、尺、鐘面、分組等具體操作建構概念,拖拉、圈選、排放、操作,未建立具體量與符號的連結,1,G2適齡,MathAI原創語義分類
